,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
power_ch_FC3_freq_delta,0.430439,0.26554,0.510898,0.295117,0.259595,0.426014,0.288988,0.390689,0.206973,0.372451,0.517688,0.244966,0.413069,0.396731,0.39335,0.270468,0.305746,0.548474,0.291947,0.303976,0.312529,0.251145,0.24784,0.394982,0.287682,0.268047,0.385159,0.428426,0.350043,0.323655,0.260502,0.416397,0.307618,0.336978,0.374948,0.377113,0.1847,0.324324,0.076552,0.252367,0.218711,0.4323,0.285416,0.326624,0.134833,0.248071,0.287027,0.469745,0.375812,0.353569,0.388652,0.262542,0.312054,0.338824,0.343564,0.458136,0.457068,0.225373,0.397362,0.392721,0.42389,0.378878,0.381917,0.403741,0.349403,0.273788,0.269471,0.421816,0.298638,0.372409,0.408129,0.429465,0.355233,0.378113,0.354258,0.36793,0.307351,0.301695,0.269747,0.396509,0.350162,0.366101,0.363971,0.315263,0.424057,0.420602,0.184377,0.323382,0.354782,0.422536,0.347609,0.36071,0.504023,0.266603,0.439448,0.444595,0.305642,0.516996,0.329076,0.243236,0.370562,0.459487,0.434617,0.275819,0.449969,0.485214,0.367006,0.279957,0.429097,0.385759,0.382477,0.434557,0.207412,0.461971,0.405977,0.189194,0.34216,0.285831,0.439132,0.208791,0.531906,0.325141,0.337617,0.324645,0.292959,0.407625,0.252964,0.228159,0.246723,0.183587,0.205822,0.279042,0.321489,0.308744,0.360229,0.278768,0.392372,0.425834,0.439689,0.346671
power_ch_FC3_freq_theta,0.120499,0.208833,0.092368,0.286662,0.265732,0.141919,0.197603,0.104665,0.200244,0.18039,0.030347,0.188856,0.215843,0.154379,0.130647,0.288847,0.195094,0.025793,0.192003,0.148984,0.111956,0.163462,0.217653,0.165304,0.143212,0.253196,0.18081,0.162303,0.246316,0.103196,0.27758,0.151914,0.255013,0.146239,0.198377,0.156135,0.20087,0.061792,0.220376,0.106427,0.135294,0.065,0.170076,0.240231,0.519207,0.293402,0.212599,0.276821,0.270112,0.181501,0.205253,0.245296,0.302758,0.321245,0.178437,0.110545,0.172987,0.189941,0.180029,0.184244,0.117977,0.193013,0.121087,0.257549,0.171674,0.223875,0.362434,0.12951,0.199733,0.117715,0.142614,0.112716,0.113006,0.178423,0.170069,0.092514,0.281802,0.186191,0.251052,0.167521,0.22806,0.143516,0.282433,0.242693,0.18022,0.183159,0.294574,0.179427,0.180199,0.179634,0.186336,0.24323,0.147811,0.253529,0.157069,0.151487,0.177059,0.077404,0.233236,0.175151,0.148707,0.057879,0.102404,0.198728,0.134374,0.169315,0.167488,0.170925,0.056411,0.16282,0.102398,0.1119,0.254211,0.124034,0.218276,0.234169,0.227954,0.131113,0.255104,0.148278,0.070514,0.113416,0.143726,0.117527,0.204703,0.144326,0.16811,0.242086,0.172766,0.219531,0.262231,0.232789,0.28927,0.212951,0.168341,0.181602,0.08014,0.260338,0.097583,0.155867
power_ch_FC3_freq_alpha,0.079832,0.206376,0.05211,0.167909,0.169557,0.065364,0.116906,0.082452,0.2062,0.083293,0.036427,0.09516,0.047661,0.098246,0.078512,0.179009,0.083575,0.021713,0.121473,0.195559,0.129862,0.202719,0.148618,0.09495,0.104826,0.065185,0.105857,0.143315,0.125118,0.215668,0.129586,0.073353,0.172482,0.13878,0.14273,0.102606,0.149142,0.079497,0.208224,0.106537,0.227421,0.040354,0.147826,0.115754,0.196483,0.202656,0.200255,0.122523,0.093324,0.102721,0.07489,0.283177,0.16375,0.123776,0.135766,0.056627,0.060417,0.211245,0.078379,0.079863,0.105571,0.160112,0.105679,0.083121,0.133963,0.155845,0.118861,0.076537,0.176217,0.104545,0.12826,0.079382,0.114244,0.066858,0.174999,0.146429,0.224333,0.139948,0.19998,0.11794,0.17444,0.103786,0.083796,0.140117,0.083521,0.068584,0.259889,0.23643,0.14818,0.080482,0.155468,0.08484,0.075255,0.175064,0.143631,0.113943,0.210274,0.060395,0.110436,0.236911,0.153143,0.118782,0.066124,0.150974,0.084367,0.074318,0.132019,0.181745,0.106379,0.151707,0.106977,0.078326,0.172866,0.116024,0.084504,0.1546,0.13353,0.19205,0.066162,0.188256,0.043672,0.08771,0.139518,0.207028,0.149289,0.047049,0.221849,0.075792,0.161984,0.192802,0.2111,0.163816,0.198511,0.210909,0.11999,0.139597,0.109152,0.077106,0.062252,0.137697
power_ch_FC3_freq_beta,0.143181,0.167513,0.063229,0.193648,0.176021,0.105116,0.181638,0.16176,0.269784,0.129602,0.045269,0.302271,0.118834,0.175728,0.177565,0.120692,0.217967,0.050643,0.191119,0.165445,0.266232,0.207922,0.238972,0.142245,0.243967,0.287872,0.138897,0.118564,0.126678,0.186405,0.159059,0.118921,0.161051,0.17969,0.186096,0.128064,0.163356,0.129197,0.213585,0.205223,0.129946,0.088029,0.120126,0.101486,0.139535,0.182643,0.199638,0.095134,0.111301,0.17117,0.10599,0.15718,0.122447,0.078665,0.193274,0.109198,0.111816,0.266312,0.130769,0.111781,0.147027,0.120545,0.149536,0.17705,0.1925,0.217247,0.149655,0.135655,0.194029,0.177134,0.136265,0.114285,0.169757,0.166033,0.121626,0.125684,0.121847,0.229548,0.178414,0.148831,0.149044,0.237899,0.120049,0.095232,0.072529,0.148812,0.182902,0.13475,0.188629,0.072892,0.146129,0.185023,0.128339,0.191213,0.193807,0.104694,0.242229,0.06997,0.220989,0.214757,0.1781,0.067775,0.123351,0.224768,0.061266,0.064763,0.156679,0.2599,0.107446,0.092469,0.195637,0.115565,0.261404,0.151955,0.161232,0.287526,0.144955,0.202837,0.083612,0.266224,0.058647,0.266131,0.187206,0.187278,0.218658,0.1495,0.231396,0.350483,0.275004,0.293124,0.287731,0.168879,0.1258,0.14393,0.129178,0.263922,0.196312,0.133441,0.111341,0.151877
power_ch_FC3_freq_lower_gamma,0.038843,0.053311,0.020151,0.043423,0.058455,0.026881,0.084963,0.045648,0.062104,0.032598,0.018039,0.076508,0.023791,0.038321,0.050571,0.04056,0.070842,0.0147,0.070478,0.034843,0.047624,0.05246,0.057173,0.045852,0.061732,0.066562,0.036241,0.030526,0.045722,0.061639,0.069778,0.030093,0.043351,0.065002,0.032125,0.063135,0.069474,0.044402,0.092234,0.086679,0.038846,0.028153,0.030588,0.028599,0.025186,0.028655,0.051263,0.023881,0.023543,0.044614,0.024744,0.052586,0.027107,0.020866,0.05671,0.023262,0.022224,0.023827,0.030826,0.036629,0.02951,0.023339,0.027497,0.018741,0.052753,0.042635,0.0452,0.025704,0.040661,0.060795,0.04199,0.01769,0.0304,0.038219,0.024764,0.049439,0.029973,0.040916,0.06448,0.031438,0.050632,0.033584,0.014137,0.032058,0.035431,0.051778,0.040298,0.025674,0.044169,0.019449,0.039883,0.046291,0.017055,0.077044,0.027854,0.027835,0.038114,0.021559,0.041356,0.050979,0.027108,0.015277,0.029802,0.067431,0.029157,0.020611,0.044195,0.043939,0.012537,0.044521,0.032044,0.022581,0.057735,0.025504,0.029547,0.051384,0.051427,0.044095,0.031216,0.081943,0.013481,0.067829,0.05879,0.047936,0.053747,0.039597,0.061487,0.043149,0.048946,0.062313,0.032883,0.055165,0.019487,0.042002,0.043224,0.068434,0.065054,0.035435,0.039216,0.028552
power_ch_FC3_freq_upper_gamma,0.033771,0.042973,0.01737,0.036088,0.043628,0.029307,0.06357,0.031046,0.038696,0.031387,0.014703,0.042675,0.026993,0.018292,0.021285,0.038237,0.04972,0.010826,0.040834,0.041927,0.042822,0.053528,0.050273,0.025626,0.064743,0.044068,0.03154,0.026758,0.044282,0.030811,0.045995,0.026416,0.028831,0.058933,0.026832,0.044408,0.125511,0.102396,0.157945,0.131134,0.128988,0.052663,0.059832,0.024848,0.024552,0.0206,0.042524,0.019062,0.022488,0.023045,0.01675,0.034828,0.016746,0.021862,0.040328,0.025654,0.021238,0.019879,0.030871,0.03148,0.017831,0.016049,0.028511,0.020548,0.034804,0.027203,0.034225,0.025132,0.028576,0.039812,0.02571,0.017409,0.024059,0.022276,0.015545,0.032556,0.018811,0.034877,0.033759,0.023942,0.018664,0.028904,0.013704,0.024378,0.024473,0.031906,0.028737,0.025332,0.035159,0.018381,0.022492,0.028213,0.018672,0.035187,0.015878,0.01471,0.028797,0.013115,0.027528,0.040054,0.021887,0.012282,0.022497,0.060024,0.018796,0.015704,0.028918,0.038237,0.012424,0.019851,0.018116,0.013328,0.038653,0.025943,0.020953,0.035327,0.039267,0.032924,0.016403,0.041036,0.009417,0.030744,0.033598,0.026568,0.038447,0.025015,0.042339,0.03179,0.038263,0.045393,0.032376,0.032584,0.018325,0.027015,0.028512,0.034265,0.024489,0.025067,0.021551,0.018764
power_ch_C1_freq_delta,0.445703,0.288596,0.34853,0.464305,0.422022,0.439503,0.547194,0.217714,0.354782,0.364316,0.380887,0.344317,0.518027,0.329305,0.3693,0.493342,0.554747,0.500875,0.445118,0.316271,0.466004,0.309704,0.448002,0.443487,0.492567,0.524088,0.512987,0.415453,0.36767,0.238977,0.385363,0.395503,0.501274,0.421006,0.537212,0.534889,0.219245,0.280266,0.207474,0.363061,0.341382,0.516559,0.350594,0.304583,0.282234,0.316133,0.39021,0.512909,0.396609,0.421279,0.420658,0.377297,0.430563,0.323124,0.397642,0.522305,0.429164,0.455875,0.45278,0.466585,0.490246,0.374933,0.455554,0.312712,0.307812,0.380636,0.472728,0.48551,0.272447,0.355573,0.425626,0.330422,0.476116,0.284029,0.508032,0.502873,0.372176,0.376312,0.364941,0.434946,0.297668,0.327409,0.336754,0.45599,0.498824,0.384187,0.214033,0.307844,0.419122,0.551182,0.4153,0.504244,0.479451,0.319672,0.476969,0.335384,0.36942,0.362921,0.233873,0.347716,0.284667,0.468687,0.390729,0.370597,0.426919,0.42001,0.434394,0.417917,0.298399,0.362817,0.554408,0.447949,0.349257,0.528732,0.535189,0.365145,0.276539,0.218697,0.406314,0.196512,0.502169,0.432672,0.426877,0.468079,0.324697,0.267549,0.532462,0.336912,0.370484,0.276728,0.420129,0.225203,0.381696,0.311405,0.429714,0.326852,0.473976,0.419203,0.385112,0.359807
power_ch_C1_freq_theta,0.237219,0.207587,0.189856,0.166971,0.208044,0.154982,0.060563,0.221566,0.126278,0.124419,0.222211,0.120028,0.069218,0.181263,0.137959,0.121466,0.028335,0.056693,0.143024,0.191796,0.081076,0.123015,0.184311,0.126447,0.056345,0.084086,0.115797,0.171991,0.226225,0.147616,0.144517,0.17474,0.089741,0.102071,0.088638,0.042214,0.274709,0.195744,0.3221,0.129481,0.147274,0.056195,0.197338,0.306508,0.373479,0.213696,0.303747,0.148547,0.159773,0.170365,0.145017,0.22758,0.21143,0.276454,0.145461,0.060288,0.240797,0.073184,0.137039,0.106826,0.070056,0.243092,0.088879,0.249696,0.122196,0.113352,0.123734,0.07961,0.204292,0.121354,0.078018,0.203065,0.06192,0.176899,0.064317,0.089798,0.228237,0.089946,0.129101,0.159193,0.214212,0.215713,0.306122,0.128917,0.08466,0.138916,0.250558,0.249207,0.148171,0.0388,0.17739,0.187558,0.207048,0.207208,0.109815,0.163252,0.123664,0.117989,0.240872,0.089268,0.15177,0.082274,0.164771,0.130699,0.129952,0.218517,0.108561,0.112916,0.148574,0.23612,0.04294,0.102385,0.135311,0.116255,0.054723,0.10815,0.306287,0.184446,0.212117,0.227041,0.14737,0.083903,0.117447,0.063495,0.237866,0.169981,0.060398,0.177541,0.126831,0.164702,0.145225,0.222858,0.21952,0.237598,0.110547,0.157862,0.081761,0.25885,0.218941,0.199022
power_ch_C1_freq_alpha,0.095243,0.187238,0.127543,0.077454,0.133612,0.096748,0.039016,0.132882,0.188491,0.105133,0.144818,0.087808,0.024437,0.193957,0.125609,0.063181,0.018139,0.074658,0.07429,0.23569,0.088469,0.176656,0.067124,0.091315,0.045778,0.030644,0.076678,0.145128,0.10685,0.255356,0.082652,0.109406,0.065428,0.148923,0.067482,0.020458,0.205784,0.168142,0.229039,0.119387,0.317257,0.041981,0.197781,0.225264,0.184206,0.218161,0.150369,0.101028,0.108131,0.098306,0.100939,0.253168,0.123957,0.191942,0.107653,0.036482,0.092943,0.086949,0.072445,0.069838,0.063111,0.189369,0.095394,0.149865,0.13595,0.1146,0.059835,0.030819,0.235628,0.092891,0.110003,0.114067,0.039736,0.099395,0.047366,0.075766,0.152464,0.152754,0.13333,0.100773,0.189348,0.183535,0.109756,0.068395,0.05056,0.086229,0.241154,0.222407,0.103388,0.024652,0.10825,0.058316,0.123463,0.152795,0.125558,0.190884,0.152411,0.127249,0.180647,0.159709,0.209911,0.113223,0.086147,0.12294,0.119114,0.111451,0.073538,0.130942,0.202514,0.144647,0.031416,0.082389,0.098526,0.106351,0.029058,0.136915,0.174331,0.25582,0.078879,0.242863,0.066739,0.051969,0.148969,0.114248,0.148783,0.14014,0.058044,0.057743,0.132648,0.195886,0.119982,0.248441,0.172048,0.22998,0.0792,0.13004,0.082738,0.09349,0.09616,0.121969
power_ch_C1_freq_beta,0.118259,0.154583,0.137117,0.064486,0.123002,0.072691,0.030698,0.253616,0.15528,0.145369,0.137517,0.182297,0.044318,0.217595,0.17852,0.044689,0.039271,0.09136,0.105008,0.146583,0.1111,0.190054,0.119818,0.134602,0.065021,0.06209,0.066899,0.107765,0.150871,0.234447,0.105362,0.113715,0.04363,0.113103,0.051883,0.03369,0.15916,0.178469,0.164944,0.168098,0.111846,0.053672,0.109086,0.128114,0.113962,0.157492,0.136186,0.056565,0.14565,0.125515,0.0859,0.104062,0.074325,0.102984,0.125903,0.054531,0.139079,0.080277,0.102345,0.048124,0.055181,0.086549,0.064922,0.142032,0.234839,0.123511,0.061176,0.047255,0.165495,0.160512,0.135655,0.178933,0.070642,0.222929,0.031487,0.052237,0.091402,0.135326,0.131017,0.075163,0.204209,0.203569,0.092018,0.051169,0.038343,0.149024,0.155272,0.116897,0.114757,0.025559,0.109467,0.104143,0.128332,0.20449,0.120109,0.172494,0.133401,0.149403,0.278332,0.176838,0.2383,0.053398,0.194549,0.140832,0.075348,0.104669,0.103371,0.065845,0.159736,0.07882,0.039447,0.081776,0.142972,0.114347,0.031428,0.125645,0.134436,0.247276,0.08468,0.233793,0.076772,0.112203,0.09975,0.080693,0.157006,0.216996,0.064481,0.193543,0.155613,0.194758,0.117603,0.171633,0.074983,0.104482,0.099746,0.175454,0.13504,0.102787,0.146058,0.153226
power_ch_C1_freq_lower_gamma,0.033234,0.034662,0.029892,0.021188,0.043715,0.027047,0.01147,0.059593,0.029985,0.032833,0.046994,0.050434,0.007259,0.029095,0.041533,0.014672,0.011794,0.021302,0.035179,0.031938,0.016163,0.033387,0.023264,0.033603,0.014522,0.017077,0.013195,0.018969,0.034747,0.058095,0.040464,0.022183,0.011207,0.032911,0.017303,0.009026,0.055965,0.041431,0.033674,0.042188,0.022532,0.00977,0.032145,0.030681,0.018542,0.021285,0.036408,0.014208,0.020189,0.032195,0.017565,0.020996,0.016656,0.031998,0.034971,0.018546,0.023837,0.007837,0.016936,0.025512,0.014601,0.014928,0.019589,0.027557,0.054989,0.026182,0.017329,0.012348,0.026184,0.053123,0.027157,0.035983,0.015229,0.042572,0.009669,0.015734,0.019915,0.024652,0.031718,0.016957,0.040775,0.036125,0.0195,0.015545,0.020202,0.046582,0.025434,0.020842,0.03367,0.008824,0.025518,0.022698,0.022308,0.038158,0.017606,0.027008,0.026876,0.046142,0.033328,0.053518,0.030679,0.010054,0.040997,0.02784,0.021631,0.026396,0.0188,0.022584,0.027059,0.037841,0.010951,0.020414,0.034462,0.032954,0.007955,0.026943,0.029531,0.038081,0.021102,0.054355,0.019132,0.019264,0.03347,0.01491,0.040384,0.049887,0.017723,0.039702,0.029233,0.040026,0.024125,0.042019,0.01533,0.018995,0.031392,0.052394,0.027465,0.024065,0.031262,0.023548
power_ch_C1_freq_upper_gamma,0.036457,0.040306,0.036802,0.018264,0.035149,0.019572,0.010904,0.048723,0.024297,0.030105,0.044292,0.041466,0.010557,0.034231,0.034287,0.014575,0.007771,0.021251,0.028398,0.026178,0.030142,0.044836,0.031236,0.019957,0.017779,0.010572,0.01529,0.023411,0.042502,0.047565,0.033959,0.026876,0.013142,0.031768,0.015627,0.008177,0.063339,0.037314,0.025683,0.040947,0.028188,0.011842,0.021032,0.020362,0.019589,0.019556,0.026375,0.010765,0.025501,0.018741,0.01614,0.023699,0.013976,0.024289,0.032712,0.012953,0.035091,0.007427,0.023436,0.024165,0.015616,0.017776,0.017592,0.029436,0.034586,0.022002,0.013534,0.013749,0.025663,0.045243,0.020418,0.022715,0.013317,0.041615,0.006453,0.016791,0.017813,0.021975,0.022938,0.016744,0.026246,0.029227,0.018096,0.012819,0.013013,0.033395,0.027333,0.034385,0.019747,0.007788,0.025361,0.020118,0.020968,0.031286,0.020402,0.023899,0.022494,0.038349,0.035493,0.034671,0.029672,0.01222,0.029921,0.03645,0.019114,0.03125,0.021806,0.017671,0.043159,0.030023,0.007525,0.013415,0.039942,0.034149,0.009203,0.023856,0.046888,0.053609,0.021552,0.053833,0.018704,0.01585,0.031414,0.014778,0.036211,0.045917,0.015627,0.034984,0.035123,0.039268,0.023673,0.033806,0.018807,0.027377,0.027854,0.040009,0.027315,0.029057,0.035005,0.014572
power_ch_C5_freq_delta,0.272129,0.288923,0.456595,0.375817,0.258774,0.453764,0.273045,0.326842,0.311548,0.296172,0.27969,0.375711,0.333027,0.442422,0.22641,0.402306,0.374255,0.367162,0.434354,0.349296,0.427177,0.313357,0.411714,0.417232,0.409237,0.467116,0.352974,0.340507,0.353757,0.304788,0.34613,0.289184,0.464462,0.510442,0.260728,0.379346,0.418303,0.430644,0.20031,0.129056,0.36702,0.210767,0.350975,0.232928,0.185644,0.271486,0.250977,0.287377,0.235613,0.198232,0.227079,0.279746,0.22204,0.264465,0.41041,0.232769,0.402925,0.407874,0.356954,0.259825,0.416515,0.40416,0.331146,0.328243,0.322077,0.357798,0.405819,0.55339,0.350453,0.358157,0.363931,0.468146,0.352992,0.325241,0.500398,0.402649,0.48197,0.432289,0.50119,0.455172,0.356347,0.411813,0.400755,0.424901,0.295147,0.328488,0.457668,0.397775,0.390673,0.339267,0.360191,0.330518,0.377116,0.314544,0.38383,0.476685,0.235736,0.548604,0.400756,0.390858,0.382001,0.227289,0.379173,0.339768,0.475433,0.475198,0.431003,0.296409,0.44866,0.336137,0.414247,0.399487,0.14132,0.346697,0.446104,0.398592,0.516478,0.241764,0.300664,0.248805,0.532456,0.380865,0.361083,0.319981,0.348865,0.46006,0.206887,0.416403,0.22811,0.344422,0.327143,0.244024,0.277338,0.228762,0.320145,0.454639,0.267188,0.360255,0.472284,0.321378
power_ch_C5_freq_theta,0.15219,0.270208,0.086754,0.216593,0.147215,0.066531,0.118994,0.083915,0.223671,0.136565,0.198668,0.135799,0.128101,0.11052,0.171762,0.115119,0.146373,0.128808,0.141426,0.198557,0.088344,0.142871,0.089428,0.073258,0.168437,0.06419,0.168687,0.183045,0.22367,0.148553,0.121617,0.160742,0.083733,0.057857,0.251734,0.099041,0.077922,0.105713,0.240138,0.19089,0.146187,0.227623,0.159104,0.207958,0.21464,0.137986,0.199812,0.218971,0.317703,0.166802,0.140763,0.191201,0.19085,0.21546,0.13268,0.18119,0.155092,0.15006,0.096445,0.160566,0.084679,0.169868,0.167104,0.18684,0.151274,0.105884,0.14591,0.097454,0.123253,0.112271,0.203694,0.130402,0.167431,0.122397,0.097173,0.102274,0.098768,0.057191,0.078642,0.120708,0.239137,0.115437,0.114698,0.086068,0.210171,0.188785,0.120483,0.093746,0.135295,0.20218,0.212066,0.202364,0.154791,0.154735,0.109063,0.148139,0.256214,0.073429,0.130658,0.123017,0.194042,0.137458,0.181564,0.212561,0.217905,0.116969,0.111899,0.134947,0.077864,0.166934,0.089013,0.046474,0.144339,0.10468,0.113046,0.082685,0.059881,0.212358,0.279211,0.191246,0.061019,0.181381,0.144574,0.20194,0.129948,0.089152,0.188018,0.158386,0.187974,0.1656,0.154527,0.116493,0.113984,0.208585,0.260719,0.089453,0.188022,0.100365,0.040535,0.094057
power_ch_C5_freq_alpha,0.276846,0.192443,0.067853,0.117625,0.152404,0.051598,0.188864,0.111178,0.177125,0.119883,0.102932,0.075208,0.162108,0.076919,0.279947,0.096684,0.096171,0.189573,0.09216,0.11272,0.074673,0.212236,0.076929,0.09708,0.058486,0.061735,0.182384,0.14823,0.157992,0.114939,0.16698,0.205386,0.082019,0.026495,0.182186,0.138253,0.091721,0.1001,0.380853,0.369226,0.166178,0.246318,0.210232,0.345746,0.347538,0.162364,0.261932,0.204,0.193351,0.268672,0.231542,0.169199,0.294441,0.237033,0.101839,0.172883,0.074343,0.134914,0.131768,0.197841,0.106635,0.202932,0.256647,0.140041,0.241609,0.21822,0.167307,0.045447,0.182236,0.101499,0.10776,0.061232,0.09372,0.117435,0.043017,0.082832,0.119309,0.071068,0.024384,0.129861,0.123744,0.109554,0.122681,0.097408,0.308226,0.19063,0.077486,0.139861,0.122771,0.141902,0.176048,0.149337,0.221106,0.16037,0.122433,0.082682,0.21416,0.03773,0.156475,0.103132,0.1365,0.206376,0.111671,0.135211,0.109528,0.071543,0.103927,0.242988,0.105294,0.096726,0.117255,0.07157,0.375624,0.228187,0.069916,0.135667,0.049836,0.270213,0.191708,0.197657,0.045105,0.06808,0.224978,0.165722,0.128085,0.071013,0.189294,0.097376,0.136932,0.129241,0.17828,0.253295,0.372051,0.381431,0.075779,0.093289,0.1421,0.203134,0.07954,0.191616
power_ch_C5_freq_beta,0.237934,0.152122,0.105394,0.160368,0.257821,0.104708,0.264481,0.231658,0.139728,0.216864,0.243014,0.166814,0.218452,0.091374,0.239823,0.132979,0.161981,0.173204,0.088656,0.205821,0.158271,0.160661,0.147934,0.15528,0.166022,0.090383,0.180222,0.17571,0.137545,0.227067,0.152192,0.220864,0.077694,0.05923,0.206185,0.129288,0.133597,0.09169,0.176012,0.239842,0.139619,0.216445,0.155666,0.140846,0.200069,0.302641,0.203063,0.142441,0.188358,0.271319,0.287602,0.252075,0.223302,0.148962,0.105865,0.255563,0.11986,0.136429,0.184644,0.213597,0.123624,0.179976,0.145384,0.166813,0.243583,0.16377,0.126871,0.048161,0.192442,0.239251,0.150084,0.102334,0.16043,0.193111,0.068818,0.098054,0.113992,0.132494,0.116962,0.11632,0.179497,0.119287,0.158464,0.121881,0.121677,0.186758,0.108553,0.106257,0.127283,0.181407,0.209675,0.169217,0.167585,0.230702,0.17498,0.105052,0.221416,0.045552,0.184798,0.13404,0.211967,0.257127,0.148633,0.199891,0.124903,0.133846,0.152747,0.148845,0.123243,0.189453,0.153716,0.206205,0.273015,0.140397,0.164109,0.151701,0.071407,0.17817,0.140867,0.190507,0.04442,0.115998,0.167281,0.182007,0.147105,0.101161,0.288795,0.14098,0.265588,0.180854,0.202962,0.263357,0.164394,0.102706,0.151976,0.12,0.263696,0.156328,0.093642,0.252044
power_ch_C5_freq_lower_gamma,0.033365,0.058254,0.019758,0.047815,0.039931,0.021477,0.045884,0.034569,0.059236,0.052155,0.089342,0.05155,0.050704,0.03078,0.032843,0.038723,0.05061,0.036049,0.023217,0.049848,0.036193,0.038399,0.031091,0.030401,0.054315,0.014426,0.045883,0.026817,0.047284,0.028104,0.065617,0.031962,0.022386,0.023082,0.043555,0.040209,0.033887,0.026692,0.020407,0.040278,0.029078,0.032603,0.015725,0.026326,0.026162,0.036729,0.032769,0.030838,0.027175,0.031827,0.037446,0.046511,0.038971,0.0329,0.035023,0.052144,0.035646,0.015776,0.02503,0.069617,0.024511,0.020485,0.02523,0.029433,0.023228,0.029226,0.019016,0.008705,0.044801,0.027695,0.0329,0.029637,0.057254,0.044518,0.019243,0.03079,0.017958,0.041372,0.024892,0.019999,0.029772,0.025441,0.026369,0.020439,0.021917,0.02479,0.021229,0.024918,0.025705,0.051307,0.042827,0.045664,0.023326,0.045886,0.029632,0.019444,0.035371,0.011717,0.066785,0.027898,0.032877,0.045436,0.041114,0.043926,0.034567,0.02361,0.037505,0.029079,0.020073,0.040962,0.016443,0.018132,0.039953,0.045793,0.029879,0.023344,0.013558,0.024982,0.026891,0.053046,0.011441,0.035583,0.031871,0.041407,0.032826,0.026927,0.075528,0.036548,0.051329,0.048985,0.029298,0.046908,0.017102,0.015802,0.057177,0.041029,0.058506,0.031288,0.020598,0.036677
